d0,t0,r0,s0,c0,x0,x1,x2,x3,x4,x5,x6,x7
2008-08-12,2008-08-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,21.17,2.0,1.46
2008-08-13,2008-08-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,21.55,2.0,1.44
2008-08-14,2008-08-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.34,2.0,1.44
2008-08-15,2008-08-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,19.58,2.0,1.44
2008-08-18,2008-08-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.98,2.0,1.4699999999999998
2008-08-19,2008-08-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,21.28,2.0,1.5100000000000002
2008-08-20,2008-08-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.42,2.0,1.54
2008-08-21,2008-08-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,19.82,2.0,1.5099999999999998
2008-08-22,2008-08-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,18.81,2.0,1.4500000000000002
2008-08-25,2008-08-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.97,2.0,1.46
2008-08-26,2008-08-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.49,2.0,1.44
2008-08-27,2008-08-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,19.76,2.0,1.46
2008-08-28,2008-08-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,19.43,2.0,1.42
2008-08-29,2008-08-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.65,2.0,1.4700000000000002
2008-09-01,2008-09-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,20.65,1.81,1.4700000000000002
2008-09-02,2008-09-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,21.99,1.81,1.4800000000000004
2008-09-03,2008-09-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,21.43,1.81,1.4500000000000002
2008-09-04,2008-09-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,24.03,1.81,1.44
2008-09-05,2008-09-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,23.06,1.81,1.4300000000000002
2008-09-08,2008-09-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,22.64,1.81,1.3600000000000003
2008-09-09,2008-09-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,25.47,1.81,1.3900000000000001
2008-09-10,2008-09-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,24.52,1.81,1.4299999999999997
2008-09-11,2008-09-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,4,0,0,0,1,24.39,1.81,1.46
2008-09-12,2008-09-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,25.66,1.81,1.5100000000000002
2008-09-15,2008-09-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,31.7,1.81,1.6900000000000002
2008-09-16,2008-09-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,30.3,1.81,1.59
2008-09-17,2008-09-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,36.22,1.81,1.7700000000000002
2008-09-18,2008-09-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,33.1,1.81,1.76
2008-09-19,2008-09-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.07,1.81,1.6199999999999997
2008-09-22,2008-09-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,33.85,1.81,1.7000000000000002
2008-09-23,2008-09-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,35.72,1.81,1.7400000000000002
2008-09-24,2008-09-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,35.19,1.81,1.77
2008-09-25,2008-09-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,32.82,1.81,1.7199999999999998
2008-09-26,2008-09-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,34.74,1.81,1.7400000000000002
2008-09-29,2008-09-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,46.72,1.81,1.91
2008-09-30,2008-09-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,39.39,1.81,1.85
2008-10-01,2008-10-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,39.81,0.97,1.95
2008-10-02,2008-10-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,45.26,0.97,2.04
2008-10-03,2008-10-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,45.14,0.97,2.03
2008-10-06,2008-10-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,52.05,0.97,2.05
2008-10-07,2008-10-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,53.68,0.97,2.0300000000000002
2008-10-08,2008-10-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,57.53,0.97,2.0700000000000003
2008-10-09,2008-10-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,63.92,0.97,2.19
2008-10-10,2008-10-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,69.95,0.97,2.27
2008-10-13,2008-10-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,1,54.99,0.97,2.27
2008-10-14,2008-10-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,55.13,0.97,2.26
2008-10-15,2008-10-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,69.25,0.97,2.4000000000000004
2008-10-16,2008-10-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,67.61,0.97,2.38
2008-10-17,2008-10-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,70.33,0.97,2.34
2008-10-20,2008-10-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,52.97,0.97,2.2
2008-10-21,2008-10-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,53.11,0.97,2.1799999999999997
2008-10-22,2008-10-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,69.65,0.97,2.12
2008-10-23,2008-10-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,67.8,0.97,2.09
2008-10-24,2008-10-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,79.13,0.97,2.1899999999999995
2008-10-27,2008-10-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,80.06,0.97,2.2
2008-10-28,2008-10-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,66.96,0.97,2.24
2008-10-29,2008-10-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,69.96,0.97,2.35
2008-10-30,2008-10-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,62.9,0.97,2.41
2008-10-31,2008-10-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,59.89,0.97,2.4499999999999997
2008-11-03,2008-11-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,53.68,0.39,2.51
2008-11-04,2008-11-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,47.73,0.39,2.42
2008-11-05,2008-11-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,54.56,0.39,2.37
2008-11-06,2008-11-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,63.68,0.39,2.4699999999999998
2008-11-07,2008-11-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,56.1,0.39,2.5
2008-11-10,2008-11-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,59.98,0.39,2.55
2008-11-11,2008-11-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,61.44,0.39,2.55
2008-11-12,2008-11-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,66.46,0.39,2.56
2008-11-13,2008-11-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,59.83,0.39,2.5999999999999996
2008-11-14,2008-11-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,66.31,0.39,2.5
2008-11-17,2008-11-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,69.15,0.39,2.46
2008-11-18,2008-11-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,67.64,0.39,2.38
2008-11-19,2008-11-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,74.26,0.39,2.29
2008-11-20,2008-11-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,80.86,0.39,2.1
2008-11-21,2008-11-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,72.67,0.39,2.1100000000000003
2008-11-24,2008-11-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,64.7,0.39,2.04
2008-11-25,2008-11-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,60.9,0.39,1.96
2008-11-26,2008-11-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,54.92,0.39,1.9000000000000001
2008-11-27,2008-11-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,54.92,0.39,1.9000000000000001
2008-11-28,2008-11-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,55.84,0.39,1.9300000000000002
2008-12-01,2008-12-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,68.51,0.16,1.8200000000000003
2008-12-02,2008-12-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,62.98,0.16,1.7800000000000002
2008-12-03,2008-12-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,60.72,0.16,1.7999999999999998
2008-12-04,2008-12-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,63.64,0.16,1.73
2008-12-05,2008-12-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,59.93,0.16,1.7399999999999998
2008-12-08,2008-12-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,58.49,0.16,1.8
2008-12-09,2008-12-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,58.91,0.16,1.83
2008-12-10,2008-12-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,55.73,0.16,1.83
2008-12-11,2008-12-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,55.78,0.16,1.85
2008-12-12,2008-12-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,54.28,0.16,1.82
2008-12-15,2008-12-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,56.76,0.16,1.7799999999999998
2008-12-16,2008-12-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,52.37,0.16,1.7200000000000002
2008-12-17,2008-12-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,49.84,0.16,1.4700000000000002
2008-12-18,2008-12-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,47.34,0.16,1.4
2008-12-19,2008-12-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.93,0.16,1.39
2008-12-22,2008-12-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.56,0.16,1.29
2008-12-23,2008-12-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.02,0.16,1.2800000000000002
2008-12-24,2008-12-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.21,0.16,1.3000000000000003
2008-12-25,2008-12-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.21,0.16,1.3000000000000003
2008-12-26,2008-12-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.38,0.16,1.27
2008-12-29,2008-12-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.9,0.16,1.3499999999999999
2008-12-30,2008-12-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,41.63,0.16,1.3599999999999999
2008-12-31,2008-12-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,40.0,0.16,1.49
2009-01-02,2009-01-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,39.19,0.15,1.58
2009-01-05,2009-01-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,39.08,0.15,1.7100000000000002
2009-01-06,2009-01-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,38.56,0.15,1.7099999999999997
2009-01-07,2009-01-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.39,0.15,1.7000000000000002
2009-01-08,2009-01-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.56,0.15,1.6400000000000001
2009-01-09,2009-01-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.82,0.15,1.6800000000000002
2009-01-12,2009-01-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.84,0.15,1.5999999999999999
2009-01-13,2009-01-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.27,0.15,1.57
2009-01-14,2009-01-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,49.14,0.15,1.5100000000000002
2009-01-15,2009-01-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,51.0,0.15,1.5
2009-01-16,2009-01-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,46.11,0.15,1.63
2009-01-20,2009-01-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,56.65,0.15,1.67
2009-01-21,2009-01-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,46.42,0.15,1.78
2009-01-22,2009-01-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,47.29,0.15,1.87
2009-01-23,2009-01-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,47.27,0.15,1.8199999999999998
2009-01-26,2009-01-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.69,0.15,1.85
2009-01-27,2009-01-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.25,0.15,1.7199999999999998
2009-01-28,2009-01-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,39.66,0.15,1.8199999999999998
2009-01-29,2009-01-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.63,0.15,1.9200000000000002
2009-01-30,2009-01-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.84,0.15,1.9300000000000002
2009-02-02,2009-02-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.52,0.22,1.8699999999999997
2009-02-03,2009-02-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.06,0.22,1.9300000000000002
2009-02-04,2009-02-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.85,0.22,1.9700000000000002
2009-02-05,2009-02-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.73,0.22,1.9700000000000002
2009-02-06,2009-02-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.37,0.22,2.0599999999999996
2009-02-09,2009-02-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.64,0.22,2.0199999999999996
2009-02-10,2009-02-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,46.67,0.22,1.98
2009-02-11,2009-02-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.53,0.22,1.8499999999999996
2009-02-12,2009-02-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,41.25,0.22,1.8599999999999999
2009-02-13,2009-02-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.93,0.22,1.9200000000000002
2009-02-17,2009-02-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,48.66,0.22,1.77
2009-02-18,2009-02-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,48.46,0.22,1.7700000000000002
2009-02-19,2009-02-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,47.08,0.22,1.84
2009-02-20,2009-02-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,49.3,0.22,1.8199999999999998
2009-02-23,2009-02-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,52.62,0.22,1.8199999999999998
2009-02-24,2009-02-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.49,0.22,1.7699999999999998
2009-02-25,2009-02-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.67,0.22,1.86
2009-02-26,2009-02-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.66,0.22,1.9
2009-02-27,2009-02-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,46.35,0.22,2.02
2009-03-02,2009-03-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,52.65,0.18,2.02
2009-03-03,2009-03-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,50.93,0.18,2.02
2009-03-04,2009-03-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,47.56,0.18,2.04
2009-03-05,2009-03-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,50.17,0.18,1.9300000000000002
2009-03-06,2009-03-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,49.33,0.18,1.92
2009-03-09,2009-03-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,49.68,0.18,1.9300000000000002
2009-03-10,2009-03-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.37,0.18,1.9800000000000002
2009-03-11,2009-03-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.61,0.18,1.9200000000000002
2009-03-12,2009-03-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,41.18,0.18,1.86
2009-03-13,2009-03-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.36,0.18,1.9100000000000001
2009-03-16,2009-03-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.74,0.18,1.9700000000000002
2009-03-17,2009-03-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,40.8,0.18,1.97
2009-03-18,2009-03-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,40.06,0.18,1.69
2009-03-19,2009-03-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.68,0.18,1.7399999999999998
2009-03-20,2009-03-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.89,0.18,1.7599999999999998
2009-03-23,2009-03-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,43.23,0.18,1.75
2009-03-24,2009-03-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.93,0.18,1.75
2009-03-25,2009-03-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.25,0.18,1.85
2009-03-26,2009-03-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,40.36,0.18,1.8599999999999999
2009-03-27,2009-03-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,41.04,0.18,1.88
2009-03-30,2009-03-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,45.54,0.18,1.8900000000000001
2009-03-31,2009-03-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,44.14,0.18,1.9
2009-04-01,2009-04-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.28,0.15,1.85
2009-04-02,2009-04-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,42.04,0.15,1.8900000000000001
2009-04-03,2009-04-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,39.7,0.15,1.9500000000000002
2009-04-06,2009-04-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,40.93,0.15,2.0100000000000002
2009-04-07,2009-04-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,40.39,0.15,2.02
2009-04-08,2009-04-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,38.85,0.15,1.9299999999999997
2009-04-09,2009-04-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,36.53,0.15,2.0
2009-04-10,2009-04-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,36.53,0.15,2.0
2009-04-13,2009-04-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,37.81,0.15,1.9899999999999998
2009-04-14,2009-04-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,37.67,0.15,1.94
2009-04-15,2009-04-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,36.17,0.15,1.96
2009-04-16,2009-04-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,35.79,0.15,1.9499999999999997
2009-04-17,2009-04-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,33.94,0.15,1.99
2009-04-20,2009-04-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,39.18,0.15,1.9499999999999997
2009-04-21,2009-04-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,37.14,0.15,1.98
2009-04-22,2009-04-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,38.1,0.15,1.98
2009-04-23,2009-04-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,37.15,0.15,1.99
2009-04-24,2009-04-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,36.82,0.15,2.04
2009-04-27,2009-04-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,38.32,0.15,2.0500000000000003
2009-04-28,2009-04-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,37.95,0.15,2.0999999999999996
2009-04-29,2009-04-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,36.08,0.15,2.18
2009-04-30,2009-04-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,36.5,0.15,2.25
2009-05-01,2009-05-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,35.3,0.18,2.29
2009-05-04,2009-05-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,34.53,0.18,2.25
2009-05-05,2009-05-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,33.36,0.18,2.22
2009-05-06,2009-05-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,32.45,0.18,2.22
2009-05-07,2009-05-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,33.44,0.18,2.29
2009-05-08,2009-05-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,32.05,0.18,2.29
2009-05-11,2009-05-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,32.87,0.18,2.25
2009-05-12,2009-05-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,31.8,0.18,2.27
2009-05-13,2009-05-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,33.65,0.18,2.2199999999999998
2009-05-14,2009-05-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,31.37,0.18,2.23
2009-05-15,2009-05-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,33.12,0.18,2.2600000000000002
2009-05-18,2009-05-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,30.24,0.18,2.29
2009-05-19,2009-05-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,28.8,0.18,2.34
2009-05-20,2009-05-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,29.03,0.18,2.32
2009-05-21,2009-05-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,31.35,0.18,2.46
2009-05-22,2009-05-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,32.63,0.18,2.5300000000000002
2009-05-26,2009-05-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,30.62,0.18,2.54
2009-05-27,2009-05-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,32.36,0.18,2.75
2009-05-28,2009-05-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,31.67,0.18,2.7
2009-05-29,2009-05-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,28.92,0.18,2.5500000000000003
2009-06-01,2009-06-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,30.04,0.21,2.74
2009-06-02,2009-06-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,29.63,0.21,2.69
2009-06-03,2009-06-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,31.02,0.21,2.65
2009-06-04,2009-06-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,30.18,0.21,2.7600000000000002
2009-06-05,2009-06-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,29.62,0.21,2.5199999999999996
2009-06-08,2009-06-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,29.77,0.21,2.49
2009-06-09,2009-06-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,28.27,0.21,2.53
2009-06-10,2009-06-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,28.46,0.21,2.6
2009-06-11,2009-06-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,0,1,0,0,0,28.11,0.21,2.53
